bj04004.txt      0.20054609       182.03154
bj04005.txt      0.25051333       191.49848
bj04006.txt      0.27882787       188.22607
bj04007.txt      0.30718540       178.76891
bj04008.txt      0.33554282       163.42672
bj04009.txt      0.36385740       142.72034
bj04010.txt      0.39221481       117.24290
bj04011.txt      0.42057231       87.828379
bj04012.txt      0.44888681       55.459096
bj04013.txt      0.47724434       21.061871
bj04014.txt      0.50560180      -14.226942
bj04015.txt      0.53391623      -49.237632
bj04017.txt      0.57580790      -98.282505
bj04018.txt      0.60416543      -128.10851
bj04019.txt      0.63252284      -154.10297
bj04020.txt      0.66083727      -175.41450
bj04021.txt      0.68919469      -191.43285
bj04022.txt      0.71755218      -201.61481
bj04032.txt      0.19623577       180.32144
bj04033.txt      0.22455027       188.98832
bj04034.txt      0.25290758       191.46429
bj04035.txt      0.28126500       187.65326
bj04036.txt      0.30957924       177.69562
