he1cj04004.txt       0.20230882       177.14826
he1cj04005.txt       0.25227608       185.67832
he1cj04006.txt       0.28059064       182.12391
he1cj04007.txt       0.30894818       172.57740
he1cj04008.txt       0.33730561       157.34188
he1cj04009.txt       0.36562020       136.93424
he1cj04010.txt       0.39397763       111.93904
he1cj04011.txt       0.42233514       83.174693
he1cj04012.txt       0.45064965       51.601621
he1cj04013.txt       0.47900719       18.123845
he1cj04014.txt       0.50736466      -16.152493
he1cj04015.txt       0.53567911      -50.091402
he1cj04017.txt       0.57757079      -97.511281
he1cj04018.txt       0.60592834      -126.26066
he1cj04019.txt       0.63428577      -151.23701
he1cj04020.txt       0.66260021      -171.62248
he1cj04021.txt       0.69095764      -186.83336
he1cj04022.txt       0.71931514      -196.35346
