hej02005.txt 0.47966975
hej02006.txt 0.50798420
hej02007.txt 0.53634168
hej02008.txt 0.56469915
hej02009.txt 0.59301364
hej02010.txt 0.62137108
hej02011.txt 0.64972852
hej02012.txt 0.67808604
hej02013.txt 0.70640049
hej02014.txt 0.73475796
hej02015.txt 0.76311540
hej02016.txt 0.79147288
hej02019.txt 0.84823145
hej02020.txt 0.87658893
hej02021.txt 0.90490335
hej02022.txt 0.93326086
hej02023.txt 0.96161837
hej02024.txt 0.98993282
hej02025.txt 0.018290227
hej02026.txt 0.046647703
hej02027.txt 0.075005218
hej02028.txt 0.10336262
hej02029.txt 0.13167707
hej02030.txt 0.16003455
hej02032.txt 0.19672730
hej02033.txt 0.22508481
hej02034.txt 0.25339930
hej02035.txt 0.28175682
hej02036.txt 0.31011429
hej02037.txt 0.33842871
hej02038.txt 0.36678611
hej02039.txt 0.39514332
hej02040.txt 0.42350076
hej02041.txt 0.45181525
hej02042.txt 0.48017262
hej02043.txt 0.50853013
hej02045.txt 0.56812346
hej02046.txt 0.59648101
hej03009.txt 0.18491166
hej03010.txt 0.21322623
hej03011.txt 0.24158367
hej03012.txt 0.26994122
hej03013.txt 0.29825563
hej03014.txt 0.32661318
hej03015.txt 0.35492763
hej03016.txt 0.38328518
hej03017.txt 0.41164262
hej03018.txt 0.43995704
hej03019.txt 0.46831459
hej03020.txt 0.49667203
hej03023.txt 0.61341016
hej03024.txt 0.64172461
hej03025.txt 0.67008205
hej03026.txt 0.69842939
hej03029.txt 0.78345868
hej03030.txt 0.81181597
hej03031.txt 0.84013039
hej03032.txt 0.86848783
hej03033.txt 0.89684527
hej03034.txt 0.92515968
hej03036.txt 0.96223907
hej03037.txt 0.99059647
hej03038.txt 0.018910775
hej03039.txt 0.047268179
hej04004.txt 0.69774915
hej04005.txt 0.74771636
hej04006.txt 0.77603088
hej04007.txt 0.80438840
hej04008.txt 0.83274580
hej04009.txt 0.86106036
hej04010.txt 0.88941776
hej04011.txt 0.91777524
hej04012.txt 0.94608973
hej04013.txt 0.97444724
hej04014.txt 0.0028046820
hej04015.txt 0.031119097
hej04017.txt 0.073010745
hej04018.txt 0.10136826
hej04019.txt 0.12972566
hej04020.txt 0.15804008
hej04021.txt 0.18639748
hej04022.txt 0.21475495
hej04032.txt 0.69343827
hej04033.txt 0.72175276
hej04034.txt 0.75011005
hej04035.txt 0.77846745
hej04036.txt 0.80678168
hej04037.txt 0.83513909
hej04038.txt 0.86345357
hej04039.txt 0.89181045
hej04041.txt 0.92983511
hej04042.txt 0.95814948
hej04043.txt 0.98650655
hej04044.txt 0.014863955
hej04045.txt 0.043178406
hej04046.txt 0.071535660
hej04047.txt 0.099893136
hej04048.txt 0.12825050
hej04049.txt 0.15656484
hej05008.txt 0.60113639
hej05009.txt 0.62945084
hej05010.txt 0.65780824
hej05011.txt 0.68616564
hej05012.txt 0.71448010
hej05013.txt 0.77403058
hej05014.txt 0.82301147
hej05015.txt 0.85136887
hej05016.txt 0.87968340
hej05017.txt 0.90808360
hej05018.txt 0.93639798
hej05020.txt 0.99607732
hej05021.txt 0.024434722
hej05022.txt 0.052749099
hej05023.txt 0.081106501
hej05024.txt 0.10942077
hej05025.txt 0.13777810
hej05026.txt 0.16613535
hej05027.txt 0.19449264
hej05028.txt 0.22280705
hej05029.txt 0.25116446
hej05030.txt 0.27947872
hej05031.txt 0.30783590
hej06017.txt 0.21849510
hej06018.txt 0.24680955
hej06019.txt 0.27516688
hej06020.txt 0.30348118
hej06021.txt 0.33183844
hej06022.txt 0.36019569
hej06023.txt 0.38855295
hej06024.txt 0.41691020
hej06025.txt 0.44526753
hej06026.txt 0.47358179
hej06027.txt 0.50193979
hej06028.txt 0.53029712
hej06035.txt 0.64389824
hej06036.txt 0.67221258
hej06037.txt 0.70056990
hej06038.txt 0.72892716
hej06039.txt 0.75728449
hej06040.txt 0.78564167
hej06041.txt 0.81399888
hej06042.txt 0.84231326
hej06043.txt 0.87067055
hej06044.txt 0.89902792
hej06045.txt 0.92734226
hej06046.txt 0.95569940
hej06048.txt 0.010050768
hej06049.txt 0.038407983
hej06050.txt 0.066765313
hej06051.txt 0.095079467
hej06052.txt 0.12343676
hej06053.txt 0.15175099
hej06054.txt 0.18010828
hej06055.txt 0.20846542
hej06056.txt 0.23677950
hej06057.txt 0.26513675
hej07009.txt 0.94828923
hej07010.txt 0.97664652
hej07011.txt 0.0050038516
hej07012.txt 0.033361218
hej07013.txt 0.061675595
hej07014.txt 0.090032812
hej07015.txt 0.11839021
hej07016.txt 0.14670444
hej07017.txt 0.17506170
hej07018.txt 0.20341891
hej07019.txt 0.23173314
hej07020.txt 0.26009084
hej08007.txt 0.57277899
hej08012.txt 0.86463342
hej08013.txt 0.89299078
hej08014.txt 0.92130509
hej08015.txt 0.94966230
hej08016.txt 0.97801952
hej08017.txt 0.0063768474
hej08018.txt 0.034733954
hej08019.txt 0.063048255
hej08020.txt 0.091405398
hej08021.txt 0.11976276
hej08022.txt 0.14807688
hej08023.txt 0.17643414
