hej04004.txt       0.69774915      -189.60287
hej04005.txt       0.74771636      -199.88016
hej04006.txt       0.77603088      -197.32693
hej04007.txt       0.80438840      -188.75137
hej04008.txt       0.83274580      -174.42432
hej04009.txt       0.86106036      -154.83273
hej04010.txt       0.88941776      -130.53780
hej04011.txt       0.91777524      -102.33446
hej04018.txt       0.10136826       107.56194
hej04019.txt       0.12972566       133.21761
hej04020.txt       0.15804008       154.40206
hej04021.txt       0.18639748       170.50869
hej04022.txt       0.21475495       180.99183
hej04032.txt       0.69343827      -187.85233
hej04033.txt       0.72175276      -196.87140
hej04034.txt       0.75011005      -199.89996
hej04035.txt       0.77846745      -196.82403
hej04036.txt       0.80678168      -187.75927
hej04037.txt       0.83513909      -172.96510
hej04038.txt       0.86345357      -152.95326
hej04039.txt       0.89181045      -128.29735
hej04041.txt       0.92983511      -89.370703
hej04046.txt      0.071535660       76.669892
hej04047.txt      0.099893136       106.12046
hej04048.txt       0.12825050       131.98609
hej04049.txt       0.15656484       153.41908
hej04050.txt       0.18492217       169.80574
