hj02011.txt       0.15428118       151.94587
hj02012.txt       0.18263872       168.74265
hj02013.txt       0.21095320       179.95916
hj02014.txt       0.23931071       185.27427
hj02015.txt       0.26766817       184.49832
hj02016.txt       0.29602568       177.65587
hj02019.txt       0.35278431       146.79146
hj02020.txt       0.38114181       123.77059
hj02021.txt       0.40945626       96.649996
hj02022.txt       0.43781380       66.206064
hj02023.txt       0.46617134       33.441063
hj02024.txt       0.49448582     -0.55543951
hj02025.txt       0.52284325      -34.810024
hj02026.txt       0.55120076      -68.187328
hj02027.txt       0.57955830      -99.630489
hj02028.txt       0.60791573      -128.14378
hj02029.txt       0.63623021      -152.79046
hj02030.txt       0.66458771      -172.86477
hj02032.txt       0.70128050      -190.97746
hj02033.txt       0.72963804      -198.34133
hj02034.txt       0.75795256      -199.65262
hj02035.txt       0.78631010      -194.87381
hj02036.txt       0.81466761      -184.14960
hj02037.txt       0.84298205      -167.84834
hj02038.txt       0.87133948      -146.43679
hj03009.txt       0.68946784      -186.17235
hj03010.txt       0.71778243      -195.99017
hj03011.txt       0.74613990      -199.84651
hj03012.txt       0.77449748      -197.59998
hj03013.txt       0.80281192      -189.33876
hj03014.txt       0.83116950      -175.29932
hj03015.txt       0.85948398      -155.96741
hj03025.txt       0.17463871       164.54806
hj03026.txt       0.20298608       177.38819
hj03027.txt       0.23130045       184.38646
hj03028.txt       0.25965795       185.33695
hj03029.txt       0.28801546       180.19438
hj03030.txt       0.31637278       169.12168
hj03031.txt       0.34468722       152.49856
hj03032.txt       0.37304469       130.80102
hj03033.txt       0.40140216       104.73718
hj03034.txt       0.42971660       75.179429
hj03036.txt       0.46679602       32.700803
hj03037.txt       0.49515345      -1.3639326
hj03038.txt       0.52346778      -35.558644
hj03039.txt       0.55182522      -68.904478
hj03040.txt       0.58018257      -100.29335
hj03041.txt       0.60853989      -128.73148
hj03042.txt       0.63685437      -153.28465
hj03043.txt       0.66521184      -173.24966
hj03044.txt       0.69356919      -187.95391
hj03045.txt       0.72192666      -196.93194
hj03046.txt       0.75024081      -199.89953
hj03047.txt       0.77859820      -196.77180
hj04004.txt       0.20230882       177.14826
hj04005.txt       0.25227608       185.67832
hj04006.txt       0.28059064       182.12391
hj04007.txt       0.30894818       172.57740
hj04008.txt       0.33730561       157.34188
hj04009.txt       0.36562020       136.93424
hj04010.txt       0.39397763       111.93904
hj04011.txt       0.42233514       83.174693
hj04012.txt       0.45064965       51.601621
hj04013.txt       0.47900719       18.123845
hj04014.txt       0.50736466      -16.152493
hj04015.txt       0.53567911      -50.091402
hj04017.txt       0.57757079      -97.511281
hj04018.txt       0.60592834      -126.26066
hj04019.txt       0.63428577      -151.23701
hj04020.txt       0.66260021      -171.62248
hj04021.txt       0.69095764      -186.83336
hj04022.txt       0.71931514      -196.35346
hj04032.txt       0.19799894       175.54321
hj04033.txt       0.22631345       183.58860
hj04034.txt       0.25467077       185.61300
hj04035.txt       0.28302820       181.53565
hj04036.txt       0.31134246       171.50534
hj04037.txt       0.33969989       155.80914
hj04038.txt       0.36801441       134.98999
hj04039.txt       0.39637132       109.64463
hj04041.txt       0.43439601       70.017973
hj04042.txt       0.46271042       37.529716
hj04043.txt       0.49106751       3.5810105
hj04044.txt       0.51942494      -30.706275
hj04045.txt       0.54773942      -64.196434
hj04046.txt       0.57609670      -95.930261
hj04047.txt       0.60445421      -124.85175
hj04048.txt       0.63281160      -150.04482
hj04049.txt       0.66112597      -170.68434
hj04050.txt       0.68948333      -186.17937
hj05010.txt       0.16237186       157.27815
hj05011.txt       0.19072929       172.53311
hj05012.txt       0.21904377       182.09044
hj05013.txt       0.27859432       182.57261
hj05014.txt       0.32757525       163.18435
hj05015.txt       0.35593268       144.46374
hj05016.txt       0.38424724       120.98309
hj05017.txt       0.41264747       93.370664
hj05018.txt       0.44096188       62.664445
hj05020.txt       0.50064128      -8.0112562
hj05021.txt       0.52899871      -42.167117
hj05022.txt       0.55731311      -75.163906
hj05023.txt       0.58567054      -106.05688
hj05024.txt       0.61398483      -133.77725
hj05025.txt       0.64234219      -157.53150
hj05026.txt       0.67069947      -176.52271
hj05027.txt       0.69905679      -190.14965
hj05028.txt       0.72737124      -197.97353
hj05029.txt       0.75572867      -199.77024
hj05030.txt       0.78404296      -195.47768
hj05031.txt       0.81240017      -185.21881
hj06017.txt       0.72306227      -197.16762
hj06018.txt       0.75137675      -199.89158
hj06019.txt       0.77973410      -196.52004
hj06020.txt       0.80804843      -187.16967
hj06021.txt       0.83640572      -172.10822
hj06036.txt       0.17678019       165.71403
hj06037.txt       0.20513755       178.12842
hj06038.txt       0.23349483       184.67806
hj06039.txt       0.26185219       185.15559
hj06040.txt       0.29020940       179.54591
hj06041.txt       0.31856664       168.02665
hj06042.txt       0.34688105       150.99224
hj06043.txt       0.37523837       128.93054
hj06044.txt       0.40359576       102.56174
hj06045.txt       0.43191013       72.768239
hj06046.txt       0.46026730       40.403316
hj06048.txt       0.51461872      -24.918184
hj06049.txt       0.54297596      -58.660311
hj06050.txt       0.57133332      -90.770059
hj06051.txt       0.59964750      -120.18827
hj06052.txt       0.62800482      -146.07294
hj06053.txt       0.65631908      -167.52849
hj06054.txt       0.68467640      -183.94069
hj06055.txt       0.71303357      -194.75369
hj06056.txt       0.74134768      -199.62243
hj06057.txt       0.76970496      -198.40752
hj07009.txt       0.45286011       49.045073
hj07010.txt       0.48121743       15.466667
hj07011.txt       0.50957479      -18.826293
hj07012.txt       0.53793218      -52.748018
hj07013.txt       0.56624659      -85.176806
hj07014.txt       0.59460383      -115.18395
hj07015.txt       0.62296126      -141.76909
hj07016.txt       0.65127552      -164.05992
hj07017.txt       0.67963280      -181.41837
hj07018.txt       0.70799005      -193.25753
hj07019.txt       0.73630430      -199.19812
hj07020.txt       0.76466203      -199.07001
hj08012.txt       0.36920820       134.00821
hj08013.txt       0.39756559       108.48962
hj08014.txt       0.42587992       79.357828
hj08015.txt       0.45423717       47.447000
hj08016.txt       0.48259441       13.809103
hj08017.txt       0.51095177      -20.490952
hj08018.txt       0.53930890      -54.366759
hj08019.txt       0.56762323      -86.698790
hj08020.txt       0.59598040      -116.56089
hj08021.txt       0.62433780      -142.95745
hj08022.txt       0.65265194      -165.02240
hj08023.txt       0.68100922      -182.12427
